;Pais;Fecha;Casos_media_7_dias;Muertes_media_7_dias;Porcentaje_vacunacion;Poblacion
9137;Hungary;2020-12-26;2191.4285714285716;148.14285714285714;0.0;9634162.0
9138;Hungary;2020-12-27;1867.2857142857142;135.42857142857142;0.0;9634162.0
9139;Hungary;2020-12-28;1648.4285714285713;125.57142857142857;0.0;9634162.0
9140;Hungary;2020-12-29;1600.4285714285713;118.57142857142857;0.0;9634162.0
9141;Hungary;2020-12-30;1611.5714285714287;116.14285714285714;0.0;9634162.0
9142;Hungary;2020-12-31;1565.7142857142858;115.42857142857143;0.0;9634162.0
9143;Hungary;2021-01-01;1587.7142857142858;119.14285714285714;0.0;9634162.0
9144;Hungary;2021-01-02;1618.0;118.57142857142857;0.0;9634162.0
9145;Hungary;2021-01-03;1705.0;119.57142857142857;0.0;9634162.0
9146;Hungary;2021-01-04;1740.2857142857142;116.57142857142857;0.0;9634162.0
9147;Hungary;2021-01-05;1735.7142857142858;112.57142857142857;0.0;9634162.0
9148;Hungary;2021-01-06;1746.4285714285713;109.85714285714286;0.0;9634162.0
9149;Hungary;2021-01-07;1760.2857142857142;112.57142857142857;0.0;9634162.0
9150;Hungary;2021-01-08;1780.7142857142858;110.42857142857143;0.0;9634162.0
9151;Hungary;2021-01-09;1967.2857142857142;110.42857142857143;0.0;9634162.0
9152;Hungary;2021-01-10;2034.5714285714287;109.14285714285714;0.0;9634162.0
9153;Hungary;2021-01-11;2115.0;106.85714285714286;0.0;9634162.0
9154;Hungary;2021-01-12;2090.1428571428573;110.42857142857143;0.0;9634162.0
9155;Hungary;2021-01-13;1991.7142857142858;107.14285714285714;0.0;9634162.0
9156;Hungary;2021-01-14;1828.5714285714287;105.85714285714286;0.0;9634162.0
9157;Hungary;2021-01-15;1629.4285714285713;105.28571428571429;0.0;9634162.0
9158;Hungary;2021-01-16;1446.857142857143;101.42857142857143;0.0;9634162.0
9159;Hungary;2021-01-17;1370.142857142857;99.0;0.0;9634162.0
9160;Hungary;2021-01-18;1292.4285714285713;97.71428571428571;0.017053896332654566;9634162.0
9161;Hungary;2021-01-19;1274.857142857143;95.28571428571429;0.030506026367420433;9634162.0
9162;Hungary;2021-01-20;1220.2857142857142;95.28571428571429;0.04183031175934139;9634162.0
9163;Hungary;2021-01-21;1146.5714285714287;92.42857142857143;0.06035812974703975;9634162.0
9164;Hungary;2021-01-22;1117.7142857142858;90.57142857142857;0.0720768448776344;9634162.0
9165;Hungary;2021-01-23;1104.2857142857142;91.42857142857143;0.08443910326606506;9634162.0
9166;Hungary;2021-01-24;1106.5714285714287;89.57142857142857;0.09760060086180822;9634162.0
9167;Hungary;2021-01-25;1102.142857142857;87.85714285714286;0.1311894070288625;9634162.0
9168;Hungary;2021-01-26;1085.857142857143;84.71428571428571;0.184468560939706;9634162.0
9169;Hungary;2021-01-27;1089.857142857143;83.28571428571429;0.2729142399722986;9634162.0
9170;Hungary;2021-01-28;1112.5714285714287;82.57142857142857;0.3915960723932191;9634162.0
9171;Hungary;2021-01-29;1133.7142857142858;80.42857142857143;0.5148968846486077;9634162.0
9172;Hungary;2021-01-30;1137.4285714285713;79.85714285714286;0.5898281552666439;9634162.0
9173;Hungary;2021-01-31;1144.5714285714287;79.42857142857143;0.6359245360416402;9634162.0
9174;Hungary;2021-02-01;1184.5714285714287;79.14285714285714;0.7112813755882452;9634162.0
9175;Hungary;2021-02-02;1201.5714285714287;77.57142857142857;0.7788534176610274;9634162.0
9176;Hungary;2021-02-03;1207.857142857143;77.28571428571429;0.876588955012382;9634162.0
9177;Hungary;2021-02-04;1219.7142857142858;77.28571428571429;0.9629586880519551;9634162.0
9178;Hungary;2021-02-05;1236.4285714285713;79.42857142857143;1.0551203104120526;9634162.0
9179;Hungary;2021-02-06;1263.7142857142858;80.42857142857143;1.092383540986751;9634162.0
9180;Hungary;2021-02-07;1272.7142857142858;80.85714285714286;1.1167759064047293;9634162.0
9181;Hungary;2021-02-08;1277.857142857143;82.42857142857143;1.1458702894968966;9634162.0
9182;Hungary;2021-02-09;1349.4285714285713;84.71428571428571;1.17882593213608;9634162.0
9183;Hungary;2021-02-10;1382.4285714285713;86.85714285714286;1.2182481465435187;9634162.0
9184;Hungary;2021-02-11;1412.4285714285713;87.42857142857143;1.2523040405590025;9634162.0
9185;Hungary;2021-02-12;1453.0;87.57142857142857;1.291477141447279;9634162.0
9186;Hungary;2021-02-13;1518.5714285714287;87.14285714285714;1.3306294828756253;9634162.0
9187;Hungary;2021-02-14;1566.7142857142858;88.0;1.3425038939556964;9634162.0
9188;Hungary;2021-02-15;1592.0;85.28571428571429;1.3658998052970253;9634162.0
9189;Hungary;2021-02-16;1555.4285714285713;84.0;1.399436712814254;9634162.0
9190;Hungary;2021-02-17;1593.857142857143;83.42857142857143;1.463780658867891;9634162.0
9191;Hungary;2021-02-18;1735.4285714285713;84.42857142857143;1.5822029980396841;9634162.0
